1.200000000000000000e+04 2.108025312423706055e+00 7.567895809188485146e-04 1.508425630163401365e-04 6.557667511515319347e-04 9.307249274570494890e-05 2.064339637756347656e+00 7.567895809188485146e-04 1.508425630163401365e-04 6.557667511515319347e-04 9.307249274570494890e-05 3.448202461004257202e-02
1.300000000000000000e+04 6.748745590448379517e-02 2.797875595206278376e-06 1.129624579334631562e-04 4.283706402929965407e-06 5.585894919931888580e-03 2.588061392307281494e-01 2.797875595206278376e-06 1.129624579334631562e-04 4.283706402929965407e-06 5.585894919931888580e-03 2.474130690097808838e-02
1.400000000000000000e+04 1.423383593559265137e+00 5.109645426273345947e-04 8.952124517236370593e-07 4.008842515759170055e-04 1.962417364120483398e-02 1.481450557708740234e+00 5.109645426273345947e-04 8.952124517236370593e-07 4.008842515759170055e-04 1.962417364120483398e-02 3.425827622413635254e-02
1.500000000000000000e+04 1.066928386688232422e+00 1.196278841234743595e-03 6.110082904342561960e-05 1.274589565582573414e-03 5.166975097381509840e-05 1.206836104393005371e+00 1.196278841234743595e-03 6.110082904342561960e-05 1.274589565582573414e-03 5.166975097381509840e-05 4.120359569787979126e-02
1.600000000000000000e+04 6.675027608871459961e-01 1.801340607926249504e-03 3.139484615530818701e-04 1.713674981147050858e-03 1.533951703459024429e-02 7.883064746856689453e-01 1.801340607926249504e-03 3.139484615530818701e-04 1.713674981147050858e-03 1.533951703459024429e-02 4.631626233458518982e-02
1.700000000000000000e+04 2.948512315750122070e+00 2.388040767982602119e-03 2.195838751504197717e-04 2.312027150765061378e-03 2.608361840248107910e-02 3.154750585556030273e+00 2.388040767982602119e-03 2.195838751504197717e-04 2.312027150765061378e-03 2.608361840248107910e-02 5.076411366462707520e-02
1.800000000000000000e+04 3.350919857621192932e-02 2.557802246883511543e-03 1.179120081360451877e-04 2.579782623797655106e-03 3.981204237788915634e-03 1.860429346561431885e-01 2.557802246883511543e-03 1.179120081360451877e-04 2.579782623797655106e-03 3.981204237788915634e-03 5.155323445796966553e-02
1.900000000000000000e+04 4.435318470001220703e+00 2.862122142687439919e-03 1.022658427245914936e-03 3.373863175511360168e-03 3.069077385589480400e-03 4.373417854309082031e+00 2.862122142687439919e-03 1.022658427245914936e-03 3.373863175511360168e-03 3.069077385589480400e-03 5.685402452945709229e-02
2.000000000000000000e+04 7.846252322196960449e-01 2.582544460892677307e-03 1.324596814811229706e-04 2.536510350182652473e-03 1.236269250512123108e-02 8.463633656501770020e-01 2.582544460892677307e-03 1.324596814811229706e-04 2.536510350182652473e-03 1.236269250512123108e-02 5.130756273865699768e-02
2.100000000000000000e+04 6.324528503417968750e+01 2.680543577298521996e-03 8.715692674741148949e-04 3.959763329476118088e-03 1.443893015384674072e-01 5.518127059936523438e+01 2.680543577298521996e-03 8.715692674741148949e-04 3.959763329476118088e-03 1.443893015384674072e-01 5.575940757989883423e-02
2.200000000000000000e+04 8.133420348167419434e-01 2.415012568235397339e-03 2.461145923007279634e-04 2.304186811670660973e-03 1.410282775759696960e-02 9.244713783264160156e-01 2.415012568235397339e-03 2.461145923007279634e-04 2.304186811670660973e-03 1.410282775759696960e-02 4.929045587778091431e-02
2.300000000000000000e+04 6.747821807861328125e+01 2.153065986931324005e-03 2.544143935665488243e-03 1.219529658555984497e-03 3.559609949588775635e-01 6.142158126831054688e+01 2.153065986931324005e-03 2.544143935665488243e-03 1.219529658555984497e-03 3.559609949588775635e-01 4.430495575070381165e-02
2.400000000000000000e+04 1.737796664237976074e-01 2.271798904985189438e-03 1.653267245274037123e-04 2.298599341884255409e-03 1.576438895426690578e-03 2.976302206516265869e-01 2.271798904985189438e-03 1.653267245274037123e-04 2.298599341884255409e-03 1.576438895426690578e-03 4.785861819982528687e-02
2.500000000000000000e+04 6.298132240772247314e-02 2.230808604508638382e-03 9.042428428074344993e-05 2.204849384725093842e-03 5.339575000107288361e-03 1.922111958265304565e-01 2.230808604508638382e-03 9.042428428074344993e-05 2.204849384725093842e-03 5.339575000107288361e-03 4.779759794473648071e-02
2.600000000000000000e+04 2.871043607592582703e-02 2.198310801759362221e-03 5.391267040977254510e-05 2.222623676061630249e-03 4.601016640663146973e-03 1.559321135282516479e-01 2.198310801759362221e-03 5.391267040977254510e-05 2.222623676061630249e-03 4.601016640663146973e-03 4.762348160147666931e-02
2.700000000000000000e+04 2.162726037204265594e-02 2.095121191814541817e-03 9.021667938213795424e-05 2.095808740705251694e-03 4.030053503811359406e-03 1.443614810705184937e-01 2.095121191814541817e-03 9.021667938213795424e-05 2.095808740705251694e-03 4.030053503811359406e-03 4.649012535810470581e-02
2.800000000000000000e+04 1.791633218526840210e-01 1.903416006825864315e-03 2.018428203882649541e-04 1.892981817945837975e-03 3.775349119678139687e-03 2.845605313777923584e-01 1.903416006825864315e-03 2.018428203882649541e-04 1.892981817945837975e-03 3.775349119678139687e-03 4.481949657201766968e-02
2.900000000000000000e+04 1.328462123870849609e+00 1.714785583317279816e-03 4.880297929048538208e-04 1.444501918740570545e-03 1.462646014988422394e-02 1.324803113937377930e+00 1.714785583317279816e-03 4.880297929048538208e-04 1.444501918740570545e-03 1.462646014988422394e-02 4.179763793945312500e-02
3.000000000000000000e+04 1.554447263479232788e-01 1.678885077126324177e-03 1.466521498514339328e-04 1.620912109501659870e-03 4.986141808331012726e-03 2.547203898429870605e-01 1.678885077126324177e-03 1.466521498514339328e-04 1.620912109501659870e-03 4.986141808331012726e-03 4.221553727984428406e-02
3.100000000000000000e+04 1.283446192741394043e+00 1.688643824309110641e-03 3.231317805330036208e-06 1.608907128684222698e-03 3.615121357142925262e-03 1.297402620315551758e+00 1.688643824309110641e-03 3.231317805330036208e-06 1.608907128684222698e-03 3.615121357142925262e-03 4.219872131943702698e-02
3.200000000000000000e+04 6.195059791207313538e-02 1.689216936938464642e-03 3.318551989650586620e-06 1.685196883045136929e-03 2.185101620852947235e-03 1.601259410381317139e-01 1.689216936938464642e-03 3.318551989650586620e-06 1.685196883045136929e-03 2.185101620852947235e-03 4.271525889635086060e-02
3.300000000000000000e+04 7.014515876770019531e+00 1.400308101437985897e-03 3.674306935863569379e-05 1.423425390385091305e-03 5.330796819180250168e-03 6.359559535980224609e+00 1.400308101437985897e-03 3.674306935863569379e-05 1.423425390385091305e-03 5.330796819180250168e-03 3.904158249497413635e-02
3.400000000000000000e+04 1.246413029730319977e-02 1.424783957190811634e-03 6.583474169019609690e-05 1.416897866874933243e-03 3.075398970395326614e-03 1.166617274284362793e-01 1.424783957190811634e-03 6.583474169019609690e-05 1.416897866874933243e-03 3.075398970395326614e-03 3.944044560194015503e-02
3.500000000000000000e+04 4.667214304208755493e-02 1.379703753627836704e-03 4.491448635235428810e-05 1.407333766110241413e-03 1.673407619819045067e-03 1.455088853836059570e-01 1.379703753627836704e-03 4.491448635235428810e-05 1.407333766110241413e-03 1.673407619819045067e-03 3.893896564841270447e-02
3.600000000000000000e+04 8.303491473197937012e-01 1.311936881393194199e-03 4.336793153925100341e-06 1.427696784958243370e-03 9.447458978684153408e-06 8.381575942039489746e-01 1.311936881393194199e-03 4.336793153925100341e-06 1.427696784958243370e-03 9.447458978684153408e-06 3.880067542195320129e-02
3.700000000000000000e+04 1.201790928840637207e+00 1.617443980649113655e-03 3.885172773152589798e-03 1.257466268725693226e-03 1.729335263371467590e-02 1.221153497695922852e+00 1.617443980649113655e-03 3.885172773152589798e-03 1.257466268725693226e-03 1.729335263371467590e-02 4.144400358200073242e-02
3.800000000000000000e+04 5.284807085990905762e-01 1.187989255413413048e-03 3.613796434365212917e-05 1.226738095283508301e-03 1.084768373402766883e-04 5.616010427474975586e-01 1.187989255413413048e-03 3.613796434365212917e-05 1.226738095283508301e-03 1.084768373402766883e-04 3.732215985655784607e-02
3.900000000000000000e+04 3.590314984321594238e-01 1.296026748605072498e-03 1.181005864054895937e-04 1.130965771153569221e-03 8.699399419128894806e-03 4.626784026622772217e-01 1.296026748605072498e-03 1.181005864054895937e-04 1.130965771153569221e-03 8.699399419128894806e-03 3.800239786505699158e-02
4.000000000000000000e+04 1.909177064895629883e+00 1.183178625069558620e-03 9.489723197475541383e-06 1.340807648375630379e-03 6.904568290337920189e-04 2.083763837814331055e+00 1.183178625069558620e-03 9.489723197475541383e-06 1.340807648375630379e-03 6.904568290337920189e-04 3.931284323334693909e-02
4.100000000000000000e+04 1.813542284071445465e-02 1.048498204909265041e-03 3.884470788761973381e-05 1.059248810634016991e-03 1.790616777725517750e-03 1.055526509881019592e-01 1.048498204909265041e-03 3.884470788761973381e-05 1.059248810634016991e-03 1.790616777725517750e-03 3.466134890913963318e-02
4.200000000000000000e+04 1.533523499965667725e-01 1.126732211560010910e-03 7.282228011717961635e-07 1.000568736344575882e-03 1.050893682986497879e-03 2.483467608690261841e-01 1.126732211560010910e-03 7.282228011717961635e-07 1.000568736344575882e-03 1.050893682986497879e-03 3.522779420018196106e-02
4.300000000000000000e+04 2.363468170166015625e+00 1.144685782492160797e-03 2.661991165950894356e-04 1.355518819764256477e-03 1.585617661476135254e-03 2.162132024765014648e+00 1.144685782492160797e-03 2.661991165950894356e-04 1.355518819764256477e-03 1.585617661476135254e-03 3.786487132310867310e-02
4.400000000000000000e+04 2.178699821233749390e-01 9.865680476650595665e-04 3.155137164867483079e-06 9.242239175364375114e-04 2.934046206064522266e-04 2.927361726760864258e-01 9.865680476650595665e-04 3.155137164867483079e-06 9.242239175364375114e-04 2.934046206064522266e-04 3.388429433107376099e-02
4.500000000000000000e+04 9.691406041383743286e-03 9.192221914418041706e-04 2.773494998109526932e-05 9.402533178217709064e-04 2.177504124119877815e-03 9.413525462150573730e-02 9.192221914418041706e-04 2.773494998109526932e-05 9.402533178217709064e-04 2.177504124119877815e-03 3.282894939184188843e-02
