
1.000000000000000000e+04 1.839618380472529680e-05 1.716666808704303548e-09 7.075678931656170789e-11 1.311036967877043935e-08 4.839956435631620479e-09 1.659533700149040669e-05 1.716666808704303548e-09 7.075678931656170789e-11 1.311036967877043935e-08 4.839956435631620479e-09 5.440266686491668224e-04
1.100000000000000000e+04 1.525589959783246741e-05 4.010680676458378002e-11 4.713797407962516672e-11 3.737578690987675145e-09 4.829220356938890291e-10 1.366295873594935983e-05 4.010680676458378002e-11 4.713797407962516672e-11 3.737578690987675145e-09 4.829220356938890291e-10 1.961467496585100889e-04
1.200000000000000000e+04 1.271426117455121130e-05 4.700739797414144050e-12 4.264656683350409594e-11 2.327339654328852703e-09 1.776646052498165318e-10 1.136857008532388136e-05 4.700739797414144050e-12 4.264656683350409594e-11 2.327339654328852703e-09 1.776646052498165318e-10 2.268456737510859966e-04
1.300000000000000000e+04 1.087784403352998197e-05 2.181608227402875855e-09 1.460794152308153571e-08 2.315250746676156268e-08 1.752350597961083167e-09 9.853202755039092153e-06 2.181608227402875855e-09 1.460794152308153571e-08 2.315250746676156268e-08 1.752350597961083167e-09 1.308233477175235748e-03
1.400000000000000000e+04 9.461479749006684870e-06 1.216902312251022522e-08 4.596326652617221953e-10 1.257508586149924668e-08 5.062000951738809817e-08 8.803784112387802452e-06 1.216902312251022522e-08 4.596326652617221953e-10 1.257508586149924668e-08 5.062000951738809817e-08 1.948675722815096378e-03
1.500000000000000000e+04 7.136880867619765922e-06 3.044766661020048559e-10 1.996070642107383719e-09 2.921238806408155142e-10 3.542063531369876728e-09 6.335453235806198791e-06 3.044766661020048559e-10 1.996070642107383719e-09 2.921238806408155142e-10 3.542063531369876728e-09 5.288531538099050522e-04
1.600000000000000000e+04 5.763223725807620212e-06 1.344000466474426503e-10 8.378422955424014162e-12 1.145686212566943141e-09 1.107922420473528291e-09 5.085086286271689460e-06 1.344000466474426503e-10 8.378422955424014162e-12 1.145686212566943141e-09 1.107922420473528291e-09 2.232912374893203378e-04
1.700000000000000000e+04 4.597765837388578802e-06 4.596878433460460656e-13 4.106937012693379074e-12 4.156914812369905121e-10 4.196810954315566278e-11 3.981709141953615472e-06 4.596878433460460656e-13 4.106937012693379074e-12 4.156914812369905121e-10 4.196810954315566278e-11 2.824912662617862225e-04
1.800000000000000000e+04 3.690681978696375154e-06 9.615777063487485066e-10 1.126350124280861564e-09 1.214788492021057209e-09 6.240763905651647292e-09 3.214667458451003768e-06 9.615777063487485066e-10 1.126350124280861564e-09 1.214788492021057209e-09 6.240763905651647292e-09 7.336636772379279137e-04
1.900000000000000000e+04 4.006540621048770845e-06 1.254001880113264633e-08 9.730480599046131829e-08 2.030088630533555261e-08 1.183826583428526646e-07 3.481957264739321545e-06 1.254001880113264633e-08 9.730480599046131829e-08 2.030088630533555261e-08 1.183826583428526646e-07 5.829212721437215805e-03
2.000000000000000000e+04 2.421177214273484424e-06 1.107178571047029436e-09 1.803557303503566800e-09 1.377804759172818194e-09 2.958189249113729602e-09 1.931791530296322890e-06 1.107178571047029436e-09 1.803557303503566800e-09 1.377804759172818194e-09 2.958189249113729602e-09 3.733455087058246136e-04
