Points_0,Points_1,Points_2,Points_Magnitude,activeset,displacement_0,displacement_1,displacement_2,displacement_Magnitude,gap,nodal_cauchy_stresses_xyz_0,nodal_cauchy_stresses_xyz_1,nodal_cauchy_stresses_xyz_2,nodal_cauchy_stresses_xyz_3,nodal_cauchy_stresses_xyz_4,nodal_cauchy_stresses_xyz_5,nodal_cauchy_stresses_xyz_Magnitude,norcontactstress_0,norcontactstress_1,norcontactstress_2,norcontactstress_Magnitude,tancontactstress_0,tancontactstress_1,tancontactstress_2,tancontactstress_Magnitude,Point ID
-0.90361,-0.386116,0,0.982648,0,-0.00134547,-0.0126772,0,0.0127484,0,-0.0694413,-0.395287,0,0.177393,0,0,0.438796,0,0,0,0,0,0,0,0,11653
-0.41907,-0.239391,0,0.482626,0,-0.00133811,-0.00955931,0,0.00965251,0,0.294911,-0.493747,0,0.289105,0,0,0.643692,0,0,0,0,0,0,0,0,11654
-0.415386,-0.248233,0,0.483906,0,-0.00130597,-0.00951044,0,0.00959968,0,0.284232,-0.495076,0,0.296199,0,0,0.643134,0,0,0,0,0,0,0,0,11655
-0.398551,-0.243478,0,0.467038,0,-0.00127914,-0.00941671,0,0.00950319,0,0.3021,-0.50247,0,0.292536,0,0,0.655223,0,0,0,0,0,0,0,0,11656
-0.402174,-0.234783,0,0.46569,0,-0.00131041,-0.0094649,0,0.00955518,0,0.312909,-0.500713,0,0.285577,0,0,0.65588,0,0,0,0,0,0,0,0,11657
-0.435966,-0.243999,0,0.499602,0,-0.0013636,-0.00965626,0,0.00975207,0,0.274037,-0.487089,0,0.292131,0,0,0.630629,0,0,0,0,0,0,0,0,11658
-0.432221,-0.252987,0,0.500817,0,-0.00133057,-0.00960675,0,0.00969846,0,0.263421,-0.48796,0,0.299361,0,0,0.630169,0,0,0,0,0,0,0,0,11659
-0.415386,-0.248233,0,0.483906,0,-0.00130597,-0.00951044,0,0.00959968,0,0.284232,-0.495076,0,0.296199,0,0,0.643134,0,0,0,0,0,0,0,0,11660
-0.41907,-0.239391,0,0.482626,0,-0.00133811,-0.00955931,0,0.00965251,0,0.294911,-0.493747,0,0.289105,0,0,0.643692,0,0,0,0,0,0,0,0,11661
-0.452863,-0.248607,0,0.516614,0,-0.00138691,-0.00975555,0,0.00985364,0,0.25367,-0.480428,0,0.294269,0,0,0.617862,0,0,0,0,0,0,0,0,11662
-0.449057,-0.257742,0,0.517767,0,-0.00135296,-0.00970544,0,0.00979929,0,0.243122,-0.480837,0,0.301603,0,0,0.617476,0,0,0,0,0,0,0,0,11663
-0.432221,-0.252987,0,0.500817,0,-0.00133057,-0.00960675,0,0.00969846,0,0.263421,-0.48796,0,0.299361,0,0,0.630169,0,0,0,0,0,0,0,0,11664
-0.435966,-0.243999,0,0.499602,0,-0.0013636,-0.00965626,0,0.00975207,0,0.274037,-0.487089,0,0.292131,0,0,0.630629,0,0,0,0,0,0,0,0,11665
-0.469759,-0.253215,0,0.533658,0,-0.00140808,-0.00985697,0,0.00995704,0,0.233852,-0.473813,0,0.295546,0,0,0.60542,0,0,0,0,0,0,0,0,11666
-0.465892,-0.262497,0,0.534752,0,-0.0013732,-0.00980631,0,0.00990199,0,0.223377,-0.473758,0,0.302956,0,0,0.605084,0,0,0,0,0,0,0,0,11667
-0.449057,-0.257742,0,0.517767,0,-0.00135296,-0.00970544,0,0.00979929,0,0.243122,-0.480837,0,0.301603,0,0,0.617476,0,0,0,0,0,0,0,0,11668
-0.452863,-0.248607,0,0.516614,0,-0.00138691,-0.00975555,0,0.00985364,0,0.25367,-0.480428,0,0.294269,0,0,0.617862,0,0,0,0,0,0,0,0,11669
-0.486655,-0.257823,0,0.550732,0,-0.00142716,-0.00996033,0,0.0100621,0,0.214617,-0.46729,0,0.295998,0,0,0.593326,0,0,0,0,0,0,0,0,11670
-0.482727,-0.267251,0,0.551769,0,-0.00139134,-0.00990915,0,0.0100064,0,0.204223,-0.466774,0,0.303456,0,0,0.593018,0,0,0,0,0,0,0,0,11671
-0.465892,-0.262497,0,0.534752,0,-0.0013732,-0.00980631,0,0.00990199,0,0.223377,-0.473758,0,0.302956,0,0,0.605084,0,0,0,0,0,0,0,0,11672
-0.469759,-0.253215,0,0.533658,0,-0.00140808,-0.00985697,0,0.00995704,0,0.233852,-0.473813,0,0.295546,0,0,0.60542,0,0,0,0,0,0,0,0,11673
-0.503551,-0.26243,0,0.567832,0,-0.0014442,-0.0100654,0,0.0101685,0,0.195996,-0.460901,0,0.295665,0,0,0.581603,0,0,0,0,0,0,0,0,11674
-0.499563,-0.272006,0,0.568815,0,-0.00140741,-0.0100138,0,0.0101122,0,0.185691,-0.45993,0,0.303143,0,0,0.581302,0,0,0,0,0,0,0,0,11675
-0.482727,-0.267251,0,0.551769,0,-0.00139134,-0.00990915,0,0.0100064,0,0.204223,-0.466774,0,0.303456,0,0,0.593018,0,0,0,0,0,0,0,0,11676
-0.486655,-0.257823,0,0.550732,0,-0.00142716,-0.00996033,0,0.0100621,0,0.214617,-0.46729,0,0.295998,0,0,0.593326,0,0,0,0,0,0,0,0,11677
-0.520447,-0.267038,0,0.584957,0,-0.00145925,-0.0101721,0,0.0102762,0,0.178012,-0.454685,0,0.29459,0,0,0.570272,0,0,0,0,0,0,0,0,11678
-0.516398,-0.27676,0,0.585887,0,-0.00142148,-0.01012,0,0.0102193,0,0.167808,-0.453269,0,0.302062,0,0,0.569959,0,0,0,0,0,0,0,0,11679
-0.499563,-0.272006,0,0.568815,0,-0.00140741,-0.0100138,0,0.0101122,0,0.185691,-0.45993,0,0.303143,0,0,0.581302,0,0,0,0,0,0,0,0,11680
-0.503551,-0.26243,0,0.567832,0,-0.0014442,-0.0100654,0,0.0101685,0,0.195996,-0.460901,0,0.295665,0,0,0.581603,0,0,0,0,0,0,0,0,11681
-0.537344,-0.271646,0,0.602105,0,-0.00147238,-0.0102801,0,0.010385,0,0.160684,-0.448678,0,0.29282,0,0,0.559352,0,0,0,0,0,0,0,0,11682
-0.533233,-0.281515,0,0.602983,0,-0.0014336,-0.0102276,0,0.0103276,0,0.150592,-0.446829,0,0.300261,0,0,0.559009,0,0,0,0,0,0,0,0,11683
-0.516398,-0.27676,0,0.585887,0,-0.00142148,-0.01012,0,0.0102193,0,0.167808,-0.453269,0,0.302062,0,0,0.569959,0,0,0,0,0,0,0,0,11684
-0.520447,-0.267038,0,0.584957,0,-0.00145925,-0.0101721,0,0.0102762,0,0.178012,-0.454685,0,0.29459,0,0,0.570272,0,0,0,0,0,0,0,0,11685
-0.55424,-0.276254,0,0.619272,0,-0.00148364,-0.0103893,0,0.0104947,0,0.144026,-0.442913,0,0.290403,0,0,0.548862,0,0,0,0,0,0,0,0,11686
-0.550069,-0.28627,0,0.620101,0,-0.00144384,-0.0103364,0,0.0104368,0,0.134057,-0.440645,0,0.297792,0,0,0.548471,0,0,0,0,0,0,0,0,11687
-0.533233,-0.281515,0,0.602983,0,-0.0014336,-0.0102276,0,0.0103276,0,0.150592,-0.446829,0,0.300261,0,0,0.559009,0,0,0,0,0,0,0,0,11688
-0.537344,-0.271646,0,0.602105,0,-0.00147238,-0.0102801,0,0.010385,0,0.160684,-0.448678,0,0.29282,0,0,0.559352,0,0,0,0,0,0,0,0,11689
-0.571136,-0.280862,0,0.636459,0,-0.0014931,-0.0104996,0,0.0106052,0,0.128045,-0.437416,0,0.287391,0,0,0.538815,0,0,0,0,0,0,0,0,11690
-0.566904,-0.291024,0,0.63724,0,-0.00145226,-0.0104463,0,0.0105467,0,0.118214,-0.434748,0,0.294707,0,0,0.538361,0,0,0,0,0,0,0,0,11691
-0.550069,-0.28627,0,0.620101,0,-0.00144384,-0.0103364,0,0.0104368,0,0.134057,-0.440645,0,0.297792,0,0,0.548471,0,0,0,0,0,0,0,0,11692
-0.55424,-0.276254,0,0.619272,0,-0.00148364,-0.0103893,0,0.0104947,0,0.144026,-0.442913,0,0.290403,0,0,0.548862,0,0,0,0,0,0,0,0,11693
-0.588032,-0.28547,0,0.653663,0,-0.00150083,-0.0106107,0,0.0107163,0,0.112746,-0.432213,0,0.283835,0,0,0.529228,0,0,0,0,0,0,0,0,11694
-0.583739,-0.295779,0,0.654398,0,-0.00145893,-0.0105571,0,0.0106574,0,0.103066,-0.429162,0,0.29106,0,0,0.528695,0,0,0,0,0,0,0,0,11695
-0.566904,-0.291024,0,0.63724,0,-0.00145226,-0.0104463,0,0.0105467,0,0.118214,-0.434748,0,0.294707,0,0,0.538361,0,0,0,0,0,0,0,0,11696
-0.571136,-0.280862,0,0.636459,0,-0.0014931,-0.0104996,0,0.0106052,0,0.128045,-0.437416,0,0.287391,0,0,0.538815,0,0,0,0,0,0,0,0,11697
-0.604928,-0.290078,0,0.670883,0,-0.00150688,-0.0107225,0,0.0108279,0,0.0981284,-0.427324,0,0.279787,0,0,0.520111,0,0,0,0,0,0,0,0,11698
-0.600575,-0.300533,0,0.671573,0,-0.00146392,-0.0106686,0,0.0107685,0,0.0886116,-0.423912,0,0.286905,0,0,0.519488,0,0,0,0,0,0,0,0,11699
-0.583739,-0.295779,0,0.654398,0,-0.00145893,-0.0105571,0,0.0106574,0,0.103066,-0.429162,0,0.29106,0,0,0.528695,0,0,0,0,0,0,0,0,11700
-0.588032,-0.28547,0,0.653663,0,-0.00150083,-0.0106107,0,0.0107163,0,0.112746,-0.432213,0,0.283835,0,0,0.529228,0,0,0,0,0,0,0,0,11701
-0.621825,-0.294686,0,0.688118,0,-0.00151134,-0.0108349,0,0.0109398,0,0.0841866,-0.422767,0,0.275299,0,0,0.511477,0,0,0,0,0,0,0,0,11702
-0.61741,-0.305288,0,0.688764,0,-0.00146729,-0.0107807,0,0.0108801,0,0.0748475,-0.419015,0,0.282295,0,0,0.510751,0,0,0,0,0,0,0,0,11703
-0.600575,-0.300533,0,0.671573,0,-0.00146392,-0.0106686,0,0.0107685,0,0.0886116,-0.423912,0,0.286905,0,0,0.519488,0,0,0,0,0,0,0,0,11704
-0.604928,-0.290078,0,0.670883,0,-0.00150688,-0.0107225,0,0.0108279,0,0.0981284,-0.427324,0,0.279787,0,0,0.520111,0,0,0,0,0,0,0,0,11705
-0.638721,-0.299294,0,0.705366,0,-0.00151427,-0.0109478,0,0.011052,0,0.0709128,-0.418556,0,0.270423,0,0,0.503335,0,0,0,0,0,0,0,0,11706
-0.634245,-0.310043,0,0.70597,0,-0.00146913,-0.0108932,0,0.0109919,0,0.0617649,-0.414487,0,0.277284,0,0,0.502495,0,0,0,0,0,0,0,0,11707
-0.61741,-0.305288,0,0.688764,0,-0.00146729,-0.0107807,0,0.0108801,0,0.0748475,-0.419015,0,0.282295,0,0,0.510751,0,0,0,0,0,0,0,0,11708
-0.621825,-0.294686,0,0.688118,0,-0.00151134,-0.0108349,0,0.0109398,0,0.0841866,-0.422767,0,0.275299,0,0,0.511477,0,0,0,0,0,0,0,0,11709
-0.655617,-0.303902,0,0.722627,0,-0.00151574,-0.011061,0,0.0111644,0,0.0582959,-0.414702,0,0.265207,0,0,0.495692,0,0,0,0,0,0,0,0,11710
-0.65108,-0.314797,0,0.72319,0,-0.00146949,-0.0110061,0,0.0111038,0,0.0493523,-0.41034,0,0.271924,0,0,0.494729,0,0,0,0,0,0,0,0,11711
-0.634245,-0.310043,0,0.70597,0,-0.00146913,-0.0108932,0,0.0109919,0,0.0617649,-0.414487,0,0.277284,0,0,0.502495,0,0,0,0,0,0,0,0,11712
-0.638721,-0.299294,0,0.705366,0,-0.00151427,-0.0109478,0,0.011052,0,0.0709128,-0.418556,0,0.270423,0,0,0.503335,0,0,0,0,0,0,0,0,11713
-0.672513,-0.30851,0,0.739901,0,-0.00151582,-0.0111744,0,0.0112767,0,0.0463217,-0.411214,0,0.259701,0,0,0.488556,0,0,0,0,0,0,0,0,11714
-0.667916,-0.319552,0,0.740422,0,-0.00146846,-0.0111193,0,0.0112158,0,0.0375953,-0.406582,0,0.266265,0,0,0.487462,0,0,0,0,0,0,0,0,11715
-0.65108,-0.314797,0,0.72319,0,-0.00146949,-0.0110061,0,0.0111038,0,0.0493523,-0.41034,0,0.271924,0,0,0.494729,0,0,0,0,0,0,0,0,11716
-0.655617,-0.303902,0,0.722627,0,-0.00151574,-0.011061,0,0.0111644,0,0.0582959,-0.414702,0,0.265207,0,0,0.495692,0,0,0,0,0,0,0,0,11717
-0.68941,-0.313118,0,0.757185,0,-0.00151458,-0.0112879,0,0.0113891,0,0.0349744,-0.408099,0,0.253951,0,0,0.481933,0,0,0,0,0,0,0,0,11718
-0.684751,-0.324306,0,0.757667,0,-0.0014661,-0.0112325,0,0.0113278,0,0.0264772,-0.40322,0,0.260354,0,0,0.480699,0,0,0,0,0,0,0,0,11719
-0.667916,-0.319552,0,0.740422,0,-0.00146846,-0.0111193,0,0.0112158,0,0.0375953,-0.406582,0,0.266265,0,0,0.487462,0,0,0,0,0,0,0,0,11720
-0.672513,-0.30851,0,0.739901,0,-0.00151582,-0.0111744,0,0.0112767,0,0.0463217,-0.411214,0,0.259701,0,0,0.488556,0,0,0,0,0,0,0,0,11721
-0.706306,-0.317726,0,0.774479,0,-0.00151209,-0.0114014,0,0.0115012,0,0.0242358,-0.40536,0,0.248001,0,0,0.475824,0,0,0,0,0,0,0,0,11722
-0.701586,-0.329061,0,0.774922,0,-0.00146249,-0.0113457,0,0.0114396,0,0.0159794,-0.400258,0,0.254239,0,0,0.474446,0,0,0,0,0,0,0,0,11723
-0.684751,-0.324306,0,0.757667,0,-0.0014661,-0.0112325,0,0.0113278,0,0.0264772,-0.40322,0,0.260354,0,0,0.480699,0,0,0,0,0,0,0,0,11724
-0.68941,-0.313118,0,0.757185,0,-0.00151458,-0.0112879,0,0.0113891,0,0.0349744,-0.408099,0,0.253951,0,0,0.481933,0,0,0,0,0,0,0,0,11725
-0.723202,-0.322334,0,0.791783,0,-0.00150842,-0.0115148,0,0.0116132,0,0.0140868,-0.403001,0,0.241893,0,0,0.470234,0,0,0,0,0,0,0,0,11726
-0.718422,-0.333816,0,0.792189,0,-0.00145769,-0.0114588,0,0.0115512,0,0.00608163,-0.397697,0,0.24796,0,0,0.468705,0,0,0,0,0,0,0,0,11727
-0.701586,-0.329061,0,0.774922,0,-0.00146249,-0.0113457,0,0.0114396,0,0.0159794,-0.400258,0,0.254239,0,0,0.474446,0,0,0,0,0,0,0,0,11728
-0.706306,-0.317726,0,0.774479,0,-0.00151209,-0.0114014,0,0.0115012,0,0.0242358,-0.40536,0,0.248001,0,0,0.475824,0,0,0,0,0,0,0,0,11729
-0.740098,-0.326942,0,0.809096,0,-0.00150363,-0.011628,0,0.0117249,0,0.00450706,-0.401022,0,0.235666,0,0,0.465164,0,0,0,0,0,0,0,0,11730
-0.735257,-0.33857,0,0.809464,0,-0.00145178,-0.0115718,0,0.0116625,0,-0.00323718,-0.395538,0,0.24156,0,0,0.463479,0,0,0,0,0,0,0,0,11731
-0.718422,-0.333816,0,0.792189,0,-0.00145769,-0.0114588,0,0.0115512,0,0.00608163,-0.397697,0,0.24796,0,0,0.468705,0,0,0,0,0,0,0,0,11732
-0.723202,-0.322334,0,0.791783,0,-0.00150842,-0.0115148,0,0.0116132,0,0.0140868,-0.403001,0,0.241893,0,0,0.470234,0,0,0,0,0,0,0,0,11733
-0.756994,-0.33155,0,0.826418,0,-0.00149779,-0.011741,0,0.0118362,0,-0.00452431,-0.399422,0,0.229356,0,0,0.460611,0,0,0,0,0,0,0,0,11734
-0.752092,-0.343325,0,0.82675,0,-0.00144482,-0.0116845,0,0.0117735,0,-0.011999,-0.39378,0,0.235075,0,0,0.458767,0,0,0,0,0,0,0,0,11735
-0.735257,-0.33857,0,0.809464,0,-0.00145178,-0.0115718,0,0.0116625,0,-0.00323718,-0.395538,0,0.24156,0,0,0.463479,0,0,0,0,0,0,0,0,11736
-0.740098,-0.326942,0,0.809096,0,-0.00150363,-0.011628,0,0.0117249,0,0.00450706,-0.401022,0,0.235666,0,0,0.465164,0,0,0,0,0,0,0,0,11737
-0.773891,-0.336158,0,0.843747,0,-0.00149097,-0.0118537,0,0.0119471,0,-0.0130286,-0.398202,0,0.222996,0,0,0.456576,0,0,0,0,0,0,0,0,11738
-0.768928,-0.348079,0,0.844043,0,-0.00143688,-0.0117968,0,0.011884,0,-0.0202262,-0.39242,0,0.228539,0,0,0.454569,0,0,0,0,0,0,0,0,11739
-0.752092,-0.343325,0,0.82675,0,-0.00144482,-0.0116845,0,0.0117735,0,-0.011999,-0.39378,0,0.235075,0,0,0.458767,0,0,0,0,0,0,0,0,11740
-0.756994,-0.33155,0,0.826418,0,-0.00149779,-0.011741,0,0.0118362,0,-0.00452431,-0.399422,0,0.229356,0,0,0.460611,0,0,0,0,0,0,0,0,11741
-0.790787,-0.340766,0,0.861084,0,-0.00148323,-0.011966,0,0.0120575,0,-0.0210271,-0.397358,0,0.216616,0,0,0.453054,0,0,0,0,0,0,0,0,11742
-0.785763,-0.352834,0,0.861345,0,-0.00142802,-0.0119088,0,0.0119941,0,-0.0279413,-0.391455,0,0.221982,0,0,0.450881,0,0,0,0,0,0,0,0,11743
-0.768928,-0.348079,0,0.844043,0,-0.00143688,-0.0117968,0,0.011884,0,-0.0202262,-0.39242,0,0.228539,0,0,0.454569,0,0,0,0,0,0,0,0,11744
-0.773891,-0.336158,0,0.843747,0,-0.00149097,-0.0118537,0,0.0119471,0,-0.0130286,-0.398202,0,0.222996,0,0,0.456576,0,0,0,0,0,0,0,0,11745
-0.807683,-0.345374,0,0.878428,0,-0.00147463,-0.0120778,0,0.0121675,0,-0.0285411,-0.396888,0,0.210242,0,0,0.450041,0,0,0,0,0,0,0,0,11746
-0.802598,-0.357589,0,0.878654,0,-0.00141831,-0.0120203,0,0.0121037,0,-0.0351666,-0.39088,0,0.215433,0,0,0.4477,0,0,0,0,0,0,0,0,11747
-0.785763,-0.352834,0,0.861345,0,-0.00142802,-0.0119088,0,0.0119941,0,-0.0279413,-0.391455,0,0.221982,0,0,0.450881,0,0,0,0,0,0,0,0,11748
-0.790787,-0.340766,0,0.861084,0,-0.00148323,-0.011966,0,0.0120575,0,-0.0210271,-0.397358,0,0.216616,0,0,0.453054,0,0,0,0,0,0,0,0,11749
-0.824579,-0.349982,0,0.895778,0,-0.00146523,-0.0121891,0,0.0122769,0,-0.0355913,-0.396789,0,0.203898,0,0,0.447529,0,0,0,0,0,0,0,0,11750
-0.819434,-0.362343,0,0.895971,0,-0.00140781,-0.0121314,0,0.0122128,0,-0.0419244,-0.39069,0,0.208915,0,0,0.445019,0,0,0,0,0,0,0,0,11751
-0.802598,-0.357589,0,0.878654,0,-0.00141831,-0.0120203,0,0.0121037,0,-0.0351666,-0.39088,0,0.215433,0,0,0.4477,0,0,0,0,0,0,0,0,11752
-0.807683,-0.345374,0,0.878428,0,-0.00147463,-0.0120778,0,0.0121675,0,-0.0285411,-0.396888,0,0.210242,0,0,0.450041,0,0,0,0,0,0,0,0,11753
-0.841476,-0.35459,0,0.913135,0,-0.0014551,-0.0122999,0,0.0123857,0,-0.0421984,-0.397056,0,0.197603,0,0,0.445512,0,0,0,0,0,0,0,0,11754
-0.836269,-0.367098,0,0.913294,0,-0.00139657,-0.0122418,0,0.0123212,0,-0.0482363,-0.390879,0,0.202448,0,0,0.44283,0,0,0,0,0,0,0,0,11755
-0.819434,-0.362343,0,0.895971,0,-0.00140781,-0.0121314,0,0.0122128,0,-0.0419244,-0.39069,0,0.208915,0,0,0.445019,0,0,0,0,0,0,0,0,11756
-0.824579,-0.349982,0,0.895778,0,-0.00146523,-0.0121891,0,0.0122769,0,-0.0355913,-0.396789,0,0.203898,0,0,0.447529,0,0,0,0,0,0,0,0,11757
-0.858372,-0.359198,0,0.930497,0,-0.00144428,-0.0124101,0,0.0124939,0,-0.0483821,-0.397685,0,0.191375,0,0,0.44398,0,0,0,0,0,0,0,0,11758
-0.853104,-0.371852,0,0.930624,0,-0.00138467,-0.0123517,0,0.012429,0,-0.0541236,-0.391441,0,0.19605,0,0,0.441125,0,0,0,0,0,0,0,0,11759
-0.836269,-0.367098,0,0.913294,0,-0.00139657,-0.0122418,0,0.0123212,0,-0.0482363,-0.390879,0,0.202448,0,0,0.44283,0,0,0,0,0,0,0,0,11760
-0.841476,-0.35459,0,0.913135,0,-0.0014551,-0.0122999,0,0.0123857,0,-0.0421984,-0.397056,0,0.197603,0,0,0.445512,0,0,0,0,0,0,0,0,11761
-0.875268,-0.363806,0,0.947865,0,-0.00143283,-0.0125197,0,0.0126014,0,-0.0541619,-0.39867,0,0.185226,0,0,0.442923,0,0,0,0,0,0,0,0,11762
-0.86994,-0.376607,0,0.94796,0,-0.00137215,-0.0124609,0,0.0125362,0,-0.0596068,-0.392368,0,0.189735,0,0,0.439892,0,0,0,0,0,0,0,0,11763
-0.853104,-0.371852,0,0.930624,0,-0.00138467,-0.0123517,0,0.012429,0,-0.0541236,-0.391441,0,0.19605,0,0,0.441125,0,0,0,0,0,0,0,0,11764
-0.858372,-0.359198,0,0.930497,0,-0.00144428,-0.0124101,0,0.0124939,0,-0.0483821,-0.397685,0,0.191375,0,0,0.44398,0,0,0,0,0,0,0,0,11765
-0.892164,-0.368414,0,0.965239,0,-0.00142081,-0.0126286,0,0.0127083,0,-0.0595566,-0.400006,0,0.179167,0,0,0.442327,0,0,0,0,0,0,0,0,11766
-0.886775,-0.381362,0,0.965301,0,-0.00135907,-0.0125694,0,0.0126427,0,-0.0647062,-0.393653,0,0.183513,0,0,0.43912,0,0,0,0,0,0,0,0,11767
-0.86994,-0.376607,0,0.94796,0,-0.00137215,-0.0124609,0,0.0125362,0,-0.0596068,-0.392368,0,0.189735,0,0,0.439892,0,0,0,0,0,0,0,0,11768
-0.875268,-0.363806,0,0.947865,0,-0.00143283,-0.0125197,0,0.0126014,0,-0.0541619,-0.39867,0,0.185226,0,0,0.442923,0,0,0,0,0,0,0,0,11769
-0.90906,-0.373022,0,0.982617,0,-0.00140827,-0.0127369,0,0.0128145,0,-0.0645848,-0.401686,0,0.173205,0,0,0.44218,0,0,0,0,0,0,0,0,11770
-0.90361,-0.386116,0,0.982648,0,-0.00134547,-0.0126772,0,0.0127484,0,-0.0694413,-0.395287,0,0.177393,0,0,0.438796,0,0,0,0,0,0,0,0,11771
-0.886775,-0.381362,0,0.965301,0,-0.00135907,-0.0125694,0,0.0126427,0,-0.0647062,-0.393653,0,0.183513,0,0,0.43912,0,0,0,0,0,0,0,0,11772
-0.892164,-0.368414,0,0.965239,0,-0.00142081,-0.0126286,0,0.0127083,0,-0.0595566,-0.400006,0,0.179167,0,0,0.442327,0,0,0,0,0,0,0,0,11773
-0.925957,-0.37763,0,1,0,-0.00139526,-0.0128443,0,0.0129199,1e+12,-0.0652927,-0.400164,0,0.169255,0,0,0.439365,0,0,0,0,-0,0,0,0,11774
-0.920446,-0.390871,0,1,0,-0.00133142,-0.0127843,0,0.0128534,1e+12,-0.0699062,-0.393632,0,0.17332,0,0,0.435744,0,0,0,0,-0,0,0,0,11775
-0.90361,-0.386116,0,0.982648,0,-0.00134547,-0.0126772,0,0.0127484,0,-0.0694413,-0.395287,0,0.177393,0,0,0.438796,0,0,0,0,0,0,0,0,11776
-0.90906,-0.373022,0,0.982617,0,-0.00140827,-0.0127369,0,0.0128145,0,-0.0645848,-0.401686,0,0.173205,0,0,0.44218,0,0,0,0,0,0,0,0,11777
-0.422748,-0.230546,0,0.481526,0,-0.00137121,-0.00960826,0,0.00970561,0,0.30551,-0.492582,0,0.28185,0,0,0.644525,0,0,0,0,0,0,0,0,11778
-0.41907,-0.239391,0,0.482626,0,-0.00133811,-0.00955931,0,0.00965251,0,0.294911,-0.493747,0,0.289105,0,0,0.643692,0,0,0,0,0,0,0,0,11779
-0.402174,-0.234783,0,0.46569,0,-0.00131041,-0.0094649,0,0.00955518,0,0.312909,-0.500713,0,0.285577,0,0,0.65588,0,0,0,0,0,0,0,0,11780
-0.405797,-0.226087,0,0.464528,0,-0.00134262,-0.00951319,0,0.00960747,0,0.323653,-0.499129,0,0.27846,0,0,0.656826,0,0,0,0,0,0,0,0,11781
-0.439699,-0.235005,0,0.49856,0,-0.0013976,-0.00970583,0,0.00980594,0,0.284563,-0.486371,0,0.284739,0,0,0.631355,0,0,0,0,0,0,0,0,11782
-0.435966,-0.243999,0,0.499602,0,-0.0013636,-0.00965626,0,0.00975207,0,0.274037,-0.487089,0,0.292131,0,0,0.630629,0,0,0,0,0,0,0,0,11783
-0.41907,-0.239391,0,0.482626,0,-0.00133811,-0.00955931,0,0.00965251,0,0.294911,-0.493747,0,0.289105,0,0,0.643692,0,0,0,0,0,0,0,0,11784
-0.422748,-0.230546,0,0.481526,0,-0.00137121,-0.00960826,0,0.00970561,0,0.30551,-0.492582,0,0.28185,0,0,0.644525,0,0,0,0,0,0,0,0,11785
-0.45665,-0.239464,0,0.515628,0,-0.00142184,-0.00980569,0,0.00990824,0,0.264118,-0.48016,0,0.286769,0,0,0.618505,0,0,0,0,0,0,0,0,11786
-0.452863,-0.248607,0,0.516614,0,-0.00138691,-0.00975555,0,0.00985364,0,0.25367,-0.480428,0,0.294269,0,0,0.617862,0,0,0,0,0,0,0,0,11787
-0.435966,-0.243999,0,0.499602,0,-0.0013636,-0.00965626,0,0.00975207,0,0.274037,-0.487089,0,0.292131,0,0,0.630629,0,0,0,0,0,0,0,0,11788
-0.439699,-0.235005,0,0.49856,0,-0.0013976,-0.00970583,0,0.00980594,0,0.284563,-0.486371,0,0.284739,0,0,0.631355,0,0,0,0,0,0,0,0,11789
-0.473601,-0.243922,0,0.532725,0,-0.00144395,-0.00990764,0,0.0100123,0,0.244216,-0.473996,0,0.287969,0,0,0.606003,0,0,0,0,0,0,0,0,11790
-0.469759,-0.253215,0,0.533658,0,-0.00140808,-0.00985697,0,0.00995704,0,0.233852,-0.473813,0,0.295546,0,0,0.60542,0,0,0,0,0,0,0,0,11791
-0.452863,-0.248607,0,0.516614,0,-0.00138691,-0.00975555,0,0.00985364,0,0.25367,-0.480428,0,0.294269,0,0,0.617862,0,0,0,0,0,0,0,0,11792
-0.45665,-0.239464,0,0.515628,0,-0.00142184,-0.00980569,0,0.00990824,0,0.264118,-0.48016,0,0.286769,0,0,0.618505,0,0,0,0,0,0,0,0,11793
-0.490552,-0.248381,0,0.549849,0,-0.00146398,-0.0100115,0,0.010118,0,0.224891,-0.467921,0,0.288372,0,0,0.593872,0,0,0,0,0,0,0,0,11794
-0.486655,-0.257823,0,0.550732,0,-0.00142716,-0.00996033,0,0.0100621,0,0.214617,-0.46729,0,0.295998,0,0,0.593326,0,0,0,0,0,0,0,0,11795
-0.469759,-0.253215,0,0.533658,0,-0.00140808,-0.00985697,0,0.00995704,0,0.233852,-0.473813,0,0.295546,0,0,0.60542,0,0,0,0,0,0,0,0,11796
-0.473601,-0.243922,0,0.532725,0,-0.00144395,-0.00990764,0,0.0100123,0,0.244216,-0.473996,0,0.287969,0,0,0.606003,0,0,0,0,0,0,0,0,11797
-0.507503,-0.25284,0,0.566999,0,-0.001482,-0.010117,0,0.010225,0,0.20617,-0.461973,0,0.288017,0,0,0.582133,0,0,0,0,0,0,0,0,11798
-0.503551,-0.26243,0,0.567832,0,-0.0014442,-0.0100654,0,0.0101685,0,0.195996,-0.460901,0,0.295665,0,0,0.581603,0,0,0,0,0,0,0,0,11799
-0.486655,-0.257823,0,0.550732,0,-0.00142716,-0.00996033,0,0.0100621,0,0.214617,-0.46729,0,0.295998,0,0,0.593326,0,0,0,0,0,0,0,0,11800
-0.490552,-0.248381,0,0.549849,0,-0.00146398,-0.0100115,0,0.010118,0,0.224891,-0.467921,0,0.288372,0,0,0.593872,0,0,0,0,0,0,0,0,11801
